Date,HTeam,ATeam,Result,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,ROI,Net Gain,CombinedLabel
03/10/2020,Leeds,Manchester City,"['1 ', ' 1']",7.5,5.25,1.36,1.36,3.2,105.78932426225614,52.89466213112807,Leeds-Manchester City | 03/10/2020
04/10/2020,Leicester,West Ham,"['0 ', ' 3']",1.61,4.2,5.25,1.66,2.2,95.3459680199157,47.67298400995786,Leicester-West Ham | 04/10/2020
04/10/2020,Southampton,West Bromwich Albion,"['2 ', ' 0']",1.72,3.8,4.75,1.8,2.0,127.025384036741,63.5126920183705,Southampton-West Bromwich Albion | 04/10/2020
04/10/2020,Wolverhampton Wanderers,Fulham,"['1 ', ' 0']",1.5,4.0,7.5,2.1,1.72,128.00410754729137,64.00205377364568,Wolverhampton Wanderers-Fulham | 04/10/2020
04/10/2020,Manchester United,Tottenham,"['1 ', ' 6']",1.85,3.8,4.0,1.72,2.1,118.92277589436596,59.46138794718297,Manchester United-Tottenham | 04/10/2020
17/10/2020,Everton,Liverpool,"['2 ', ' 2']",3.75,4.2,1.83,1.53,2.5,101.12854297189779,50.56427148594889,Everton-Liverpool | 17/10/2020
17/10/2020,Chelsea,Southampton,"['3 ', ' 3']",1.45,4.75,6.5,1.57,2.37,80.53957143597091,40.26978571798546,Chelsea-Southampton | 17/10/2020
17/10/2020,Manchester City,Arsenal,"['1 ', ' 0']",1.44,5.0,6.5,1.44,2.75,141.11265432463495,70.55632716231747,Manchester City-Arsenal | 17/10/2020
17/10/2020,Newcastle United,Manchester United,"['1 ', ' 4']",4.75,4.0,1.66,1.72,2.1,122.42179243134632,61.21089621567316,Newcastle United-Manchester United | 17/10/2020
18/10/2020,Tottenham,West Ham,"['3 ', ' 3']",1.57,4.33,5.5,1.57,2.37,101.93714952675217,50.96857476337608,Tottenham-West Ham | 18/10/2020
18/10/2020,Leicester,Aston Villa,"['0 ', ' 1']",1.83,3.8,4.1,1.66,2.2,121.93302330022735,60.966511650113674,Leicester-Aston Villa | 18/10/2020
19/10/2020,Leeds,Wolverhampton Wanderers,"['0 ', ' 1']",2.5,3.3,2.87,2.1,1.72,128.40650098152275,64.20325049076138,Leeds-Wolverhampton Wanderers | 19/10/2020
24/10/2020,West Ham,Manchester City,"['1 ', ' 1']",8.0,5.25,1.36,1.4,3.0,207.70096693703618,103.85048346851809,West Ham-Manchester City | 24/10/2020
24/10/2020,Fulham,Crystal Palace,"['1 ', ' 2']",2.75,3.1,2.7,2.3,1.61,198.38886425010662,99.19443212505331,Fulham-Crystal Palace | 24/10/2020
25/10/2020,Wolverhampton Wanderers,Newcastle United,"['1 ', ' 1']",1.75,3.5,5.25,2.2,1.66,210.22611350903998,105.11305675451999,Wolverhampton Wanderers-Newcastle United | 25/10/2020
25/10/2020,Arsenal,Leicester,"['0 ', ' 1']",1.9,3.75,3.8,1.72,2.1,220.43293640259014,110.21646820129507,Arsenal-Leicester | 25/10/2020
26/10/2020,Brighton,West Bromwich Albion,"['1 ', ' 1']",1.7,4.0,4.75,1.8,2.0,246.27265100328998,123.13632550164499,Brighton-West Bromwich Albion | 26/10/2020
31/10/2020,Sheffield United,Manchester City,"['0 ', ' 1']",9.5,6.0,1.28,1.5,2.62,289.98329215401805,144.99164607700902,Sheffield United-Manchester City | 31/10/2020
31/10/2020,Burnley,Chelsea,"['0 ', ' 3']",6.0,4.5,1.5,1.66,2.2,277.26330934511054,138.63165467255527,Burnley-Chelsea | 31/10/2020
01/11/2020,Newcastle United,Everton,"['2 ', ' 1']",3.7,3.4,2.05,1.8,2.0,267.75946580911585,133.87973290455793,Newcastle United-Everton | 01/11/2020
01/11/2020,Manchester United,Arsenal,"['0 ', ' 1']",2.0,3.6,3.6,1.72,2.1,288.3043685192571,144.15218425962854,Manchester United-Arsenal | 01/11/2020
01/11/2020,Tottenham,Brighton,"['2 ', ' 1']",1.61,4.0,5.5,1.66,2.2,278.4761378616196,139.2380689308098,Tottenham-Brighton | 01/11/2020
02/11/2020,Fulham,West Bromwich Albion,"['2 ', ' 0']",2.4,3.3,3.0,2.0,1.8,300.1740076242553,150.08700381212765,Fulham-West Bromwich Albion | 02/11/2020
06/11/2020,Southampton,Newcastle United,"['2 ', ' 0']",2.0,3.6,3.7,1.8,2.0,323.76978787923025,161.88489393961513,Southampton-Newcastle United | 06/11/2020
07/11/2020,Everton,Manchester United,"['1 ', ' 3']",2.9,3.5,2.37,1.72,2.1,315.6016051666535,157.80080258332674,Everton-Manchester United | 07/11/2020
07/11/2020,Chelsea,Sheffield United,"['4 ', ' 1']",1.36,5.0,8.5,1.72,2.1,307.9103948483394,153.9551974241697,Chelsea-Sheffield United | 07/11/2020
07/11/2020,West Ham,Fulham,"['1 ', ' 0']",1.83,3.75,4.2,1.8,2.0,326.8950691811404,163.4475345905702,West Ham-Fulham | 07/11/2020
08/11/2020,West Bromwich Albion,Tottenham,"['0 ', ' 1']",7.0,4.33,1.45,1.72,2.1,353.12718599167675,176.56359299583838,West Bromwich Albion-Tottenham | 08/11/2020
21/11/2020,Newcastle United,Chelsea,"['0 ', ' 2']",6.5,4.75,1.45,1.66,2.2,382.7177431229368,191.3588715614684,Newcastle United-Chelsea | 21/11/2020
21/11/2020,Tottenham,Manchester City,"['2 ', ' 0']",4.0,4.0,1.8,1.57,2.37,414.4027266926273,207.20136334631366,Tottenham-Manchester City | 21/11/2020
21/11/2020,Manchester United,West Bromwich Albion,"['1 ', ' 0']",1.3,5.5,9.5,1.66,2.2,433.5351922198399,216.76759610991996,Manchester United-West Bromwich Albion | 21/11/2020
22/11/2020,Fulham,Everton,"['2 ', ' 3']",3.9,3.9,1.85,1.72,2.1,423.92524022066004,211.96262011033002,Fulham-Everton | 22/11/2020
22/11/2020,Sheffield United,West Ham,"['0 ', ' 1']",3.0,3.25,2.4,2.1,1.72,436.9906459041696,218.4953229520848,Sheffield United-West Ham | 22/11/2020
23/11/2020,Wolverhampton Wanderers,Southampton,"['1 ', ' 1']",2.3,3.25,3.25,2.2,1.66,440.8366709851127,220.4183354925563,Wolverhampton Wanderers-Southampton | 23/11/2020
27/11/2020,Crystal Palace,Newcastle United,"['0 ', ' 2']",2.05,3.25,3.75,2.37,1.57,443.62927590535014,221.81463795267507,Crystal Palace-Newcastle United | 27/11/2020
28/11/2020,West Bromwich Albion,Sheffield United,"['1 ', ' 0']",2.6,3.2,2.8,2.3,1.61,445.3843415539484,222.6921707769742,West Bromwich Albion-Sheffield United | 28/11/2020
29/11/2020,Southampton,Manchester United,"['2 ', ' 3']",4.0,3.5,1.95,1.8,2.0,427.65345299088517,213.82672649544259,Southampton-Manchester United | 29/11/2020
30/11/2020,Leicester,Fulham,"['1 ', ' 2']",1.5,4.33,6.5,1.72,2.1,404.15754417928315,202.07877208964157,Leicester-Fulham | 30/11/2020
30/11/2020,West Ham,Aston Villa,"['2 ', ' 1']",2.25,3.6,3.0,1.72,2.1,396.2125814631001,198.10629073155005,West Ham-Aston Villa | 30/11/2020
05/12/2020,West Ham,Manchester United,"['1 ', ' 3']",3.6,3.6,2.0,1.72,2.1,371.3355308968317,185.66776544841585,West Ham-Manchester United | 05/12/2020
06/12/2020,West Bromwich Albion,Crystal Palace,"['1 ', ' 5']",2.87,3.2,2.55,2.2,1.66,368.9424617457285,184.47123087286425,West Bromwich Albion-Crystal Palace | 06/12/2020
06/12/2020,Tottenham,Arsenal,"['2 ', ' 0']",1.95,3.6,3.8,1.9,1.9,376.0821637353514,188.04108186767573,Tottenham-Arsenal | 06/12/2020
07/12/2020,Brighton,Southampton,"['1 ', ' 2']",2.45,3.4,2.9,1.9,1.9,370.4294780318833,185.21473901594166,Brighton-Southampton | 07/12/2020
13/12/2020,Southampton,Sheffield United,"['3 ', ' 0']",1.7,3.75,5.0,2.01,1.89,360.2934877096814,180.1467438548407,Southampton-Sheffield United | 13/12/2020
13/12/2020,Fulham,Liverpool,"['1 ', ' 1']",9.0,5.5,1.3,1.4,3.0,426.02392411072003,213.01196205536002,Fulham-Liverpool | 13/12/2020
13/12/2020,Leicester,Brighton,"['3 ', ' 0']",2.0,3.5,3.8,1.9,1.9,416.3391977557891,208.16959887789454,Leicester-Brighton | 13/12/2020
16/12/2020,West Ham,Crystal Palace,"['1 ', ' 1']",2.05,3.4,3.6,1.9,1.9,423.252538400111,211.6262692000555,West Ham-Crystal Palace | 16/12/2020
17/12/2020,Sheffield United,Manchester United,"['2 ', ' 3']",7.0,4.6,1.44,1.8,2.0,413.99825491123784,206.99912745561892,Sheffield United-Manchester United | 17/12/2020
19/12/2020,Crystal Palace,Liverpool,"['0 ', ' 7']",6.5,4.33,1.5,1.61,2.3,402.3094756262706,201.1547378131353,Crystal Palace-Liverpool | 19/12/2020
19/12/2020,Southampton,Manchester City,"['0 ', ' 1']",7.0,4.5,1.44,1.57,2.37,428.2485874743386,214.1242937371693,Southampton-Manchester City | 19/12/2020
19/12/2020,Newcastle United,Fulham,"['1 ', ' 1']",2.5,3.25,2.9,2.1,1.72,431.46366005349194,215.73183002674597,Newcastle United-Fulham | 19/12/2020
