Date,HTeam,ATeam,Result,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,ROI,Net Gain,CombinedLabel
30/12/2017,Chelsea,Stoke,"['5 ', ' 0']",1.16,8.5,19.0,1.46,2.79,-77.4226716531838,-38.7113358265919,Chelsea-Stoke | 30/12/2017
31/12/2017,Crystal Palace,Manchester City,"['0 ', ' 0']",11.0,6.5,1.28,1.4,2.87,-34.330629703536516,-17.165314851768258,Crystal Palace-Manchester City | 31/12/2017
02/01/2018,Swansea,Tottenham,"['0 ', ' 2']",12.0,4.75,1.3,1.75,2.08,-38.41890043256981,-19.209450216284903,Swansea-Tottenham | 02/01/2018
15/01/2018,Manchester United,Stoke,"['3 ', ' 0']",1.22,7.0,15.0,1.5,2.56,-45.54761116691751,-22.773805583458756,Manchester United-Stoke | 15/01/2018
22/01/2018,Swansea,Liverpool,"['1 ', ' 0']",12.0,5.75,1.3,1.66,2.21,-49.37072487263758,-24.685362436318794,Swansea-Liverpool | 22/01/2018
30/01/2018,Huddersfield,Liverpool,"['0 ', ' 3']",12.0,5.75,1.3,1.68,2.2,-54.59281190386654,-27.29640595193327,Huddersfield-Liverpool | 30/01/2018
03/02/2018,Manchester United,Huddersfield,"['2 ', ' 0']",1.16,8.5,19.0,1.57,2.39,-65.7796712647973,-32.88983563239865,Manchester United-Huddersfield | 03/02/2018
10/03/2018,Chelsea,Crystal Palace,"['2 ', ' 1']",1.3,5.75,12.0,1.7,2.18,-72.18144104649907,-36.09072052324954,Chelsea-Crystal Palace | 10/03/2018
12/03/2018,Stoke,Manchester City,"['0 ', ' 2']",15.0,6.5,1.25,1.49,2.58,-78.20090653194508,-39.10045326597254,Stoke-Manchester City | 12/03/2018
17/03/2018,Liverpool,Watford,"['5 ', ' 0']",1.19,8.0,15.0,1.41,2.89,-81.86010550471869,-40.930052752359344,Liverpool-Watford | 17/03/2018
31/03/2018,Manchester United,Swansea,"['2 ', ' 0']",1.25,6.0,10.0,1.77,2.05,-88.74789268387582,-44.37394634193791,Manchester United-Swansea | 31/03/2018
07/04/2018,Stoke,Tottenham,"['1 ', ' 2']",11.0,5.5,1.33,1.63,2.28,-93.40378606171912,-46.70189303085955,Stoke-Tottenham | 07/04/2018
15/04/2018,Manchester United,West Bromwich Albion,"['0 ', ' 1']",1.18,8.0,19.0,1.66,2.23,-104.16541376745553,-52.08270688372777,Manchester United-West Bromwich Albion | 15/04/2018
17/04/2018,Brighton,Tottenham,"['1 ', ' 1']",6.5,4.33,1.55,1.74,2.1,-87.26710411890107,-43.633552059450544,Brighton-Tottenham | 17/04/2018
30/04/2018,Tottenham,Watford,"['2 ', ' 0']",1.16,8.5,21.0,1.43,2.78,-99.040428342107,-49.5202141710535,Tottenham-Watford | 30/04/2018
05/05/2018,West Bromwich Albion,Tottenham,"['1 ', ' 0']",8.0,4.75,1.44,1.7,2.15,-105.62426279641878,-52.81213139820938,West Bromwich Albion-Tottenham | 05/05/2018
09/05/2018,Tottenham,Newcastle United,"['1 ', ' 0']",1.18,8.5,17.0,1.39,2.92,-120.78062535277728,-60.39031267638864,Tottenham-Newcastle United | 09/05/2018
13/05/2018,Tottenham,Leicester,"['5 ', ' 4']",1.33,6.0,9.0,1.41,2.84,-129.27271786391992,-64.63635893195996,Tottenham-Leicester | 13/05/2018
