Date,HTeam,ATeam,Result,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,ROI,Net Gain,CombinedLabel
04/10/2020,Southampton,West Bromwich Albion,"['2 ', ' 0']",1.72,3.8,4.75,1.8,2.0,19.83262116286815,9.916310581434075,Southampton-West Bromwich Albion | 04/10/2020
04/10/2020,Arsenal,Sheffield United,"['2 ', ' 1']",1.57,4.0,6.0,1.9,1.9,28.971399303597906,14.485699651798953,Arsenal-Sheffield United | 04/10/2020
24/10/2020,Liverpool,Sheffield United,"['2 ', ' 1']",1.22,6.5,12.0,1.5,2.62,32.10290750801829,16.051453754009145,Liverpool-Sheffield United | 24/10/2020
26/10/2020,Brighton,West Bromwich Albion,"['1 ', ' 1']",1.7,4.0,4.75,1.8,2.0,6.18483475443179,3.092417377215895,Brighton-West Bromwich Albion | 26/10/2020
31/10/2020,Liverpool,West Ham,"['2 ', ' 1']",1.36,5.25,7.5,1.4,3.0,13.772055892546518,6.886027946273259,Liverpool-West Ham | 31/10/2020
22/11/2020,Liverpool,Leicester,"['3 ', ' 0']",1.85,4.0,3.8,1.57,2.37,41.09982943684602,20.54991471842301,Liverpool-Leicester | 22/11/2020
29/11/2020,Chelsea,Tottenham,"['0 ', ' 0']",2.05,3.5,3.6,1.72,2.1,15.575534909160183,7.7877674545800915,Chelsea-Tottenham | 29/11/2020
16/12/2020,Leeds,Newcastle United,"['5 ', ' 2']",1.75,4.0,4.33,1.72,2.1,31.98190621944994,15.99095310972497,Leeds-Newcastle United | 16/12/2020
16/12/2020,Liverpool,Tottenham,"['2 ', ' 1']",1.75,3.8,4.5,1.66,2.2,53.965230418341434,26.982615209170717,Liverpool-Tottenham | 16/12/2020
17/12/2020,Aston Villa,Burnley,"['0 ', ' 0']",1.75,3.8,4.5,1.9,1.9,36.57217554440885,18.286087772204425,Aston Villa-Burnley | 17/12/2020
21/12/2020,Chelsea,West Ham,"['3 ', ' 0']",1.44,5.0,6.25,1.57,2.37,42.54358700789109,21.271793503945545,Chelsea-West Ham | 21/12/2020
26/12/2020,Aston Villa,Crystal Palace,"['3 ', ' 0']",1.9,3.75,3.8,1.72,2.1,67.82898783013678,33.91449391506839,Aston Villa-Crystal Palace | 26/12/2020
27/12/2020,Leeds,Burnley,"['1 ', ' 0']",1.72,4.0,4.33,1.57,2.37,80.98536331168577,40.49268165584289,Leeds-Burnley | 27/12/2020
29/12/2020,Manchester United,Wolverhampton Wanderers,"['1 ', ' 0']",1.53,4.2,6.25,1.96,1.94,86.43559718451252,43.21779859225626,Manchester United-Wolverhampton Wanderers | 29/12/2020
19/01/2021,West Ham,West Bromwich Albion,"['2 ', ' 1']",1.57,4.2,5.5,1.9,1.9,87.67086976594197,43.835434882970986,West Ham-West Bromwich Albion | 19/01/2021
27/01/2021,Chelsea,Wolverhampton Wanderers,"['0 ', ' 0']",1.6,4.2,5.25,1.9,1.9,75.06016579416169,37.530082897080845,Chelsea-Wolverhampton Wanderers | 27/01/2021
27/01/2021,Brighton,Fulham,"['0 ', ' 0']",2.05,3.4,3.75,2.2,1.66,48.20390938309225,24.101954691546126,Brighton-Fulham | 27/01/2021
06/02/2021,Manchester United,Everton,"['3 ', ' 3']",1.53,4.2,6.0,1.66,2.2,35.65927989158084,17.82963994579042,Manchester United-Everton | 06/02/2021
08/02/2021,Leeds,Crystal Palace,"['2 ', ' 0']",1.8,3.8,4.2,1.61,2.3,47.37132255195348,23.68566127597674,Leeds-Crystal Palace | 08/02/2021
20/02/2021,Liverpool,Everton,"['0 ', ' 2']",1.44,4.5,7.0,1.57,2.37,12.79885424003166,6.3994271200158295,Liverpool-Everton | 20/02/2021
21/02/2021,West Ham,Tottenham,"['2 ', ' 1']",2.62,3.4,2.7,1.9,1.9,71.34694520237701,35.67347260118851,West Ham-Tottenham | 21/02/2021
